0; 41681345.21218856; 264821.31459694303; 0.008399963; 4.624827241; 0.02129825
1; 8747232.552040808; 231102.29244016638; 0.022605731; 5.179943285; 0.045374574
2; 2767738.7407971313; 231069.32973447474; 0.008324947; 5.00792375; 0.021170995
3; 2078785.692804511; 231069.32973447474; 0.009531451; 5.436378865; 0.023538566
4; 2810800.059241462; 231069.32973447474; 0.009990657; 5.49216718; 0.024646301
5; 1807548.4235665083; 231069.32973447474; 0.008864555; 5.334152916; 0.022204153
6; 2857237.621405655; 230518.8645827499; 0.010070616; 5.281240123; 0.02288659
7; 1567402.5664257722; 228689.38596606857; 0.009249369; 5.177229285; 0.022289843
8; 3314530.020790618; 227773.28391627246; 0.010691445; 5.126237066; 0.025638839
9; 3045416.9385818364; 200130.25919914272; 0.009399925; 5.139462544; 0.021712098
10; 3989651.511522646; 200130.25919914272; 0.010191537; 5.012219267; 0.023081216
11; 2622836.6426061844; 199990.14959077013; 0.009445301; 5.089505902; 0.022281929
12; 2602554.342862355; 199990.14959077013; 0.009511885; 4.909347348; 0.025241193
13; 3619120.897289618; 199990.14959077013; 0.008578063; 4.856148742; 0.020901585
14; 3539181.995118912; 199990.14959077013; 0.011251092; 4.920092893; 0.030115587
15; 3063046.7997742817; 199990.14959077013; 0.008232296; 4.794383469; 0.020749509
16; 2895414.282844973; 199990.14959077013; 0.008565273; 4.64479557; 0.02028419
17; 2171545.542679854; 199210.26716052456; 0.008832773; 4.639296731; 0.020416124
18; 1093998.3952611228; 169468.13297974; 0.009176548; 4.634406051; 0.021150563
19; 2752800.2141089803; 169468.13297974; 0.008774359; 4.64886964; 0.019432801
20; 3145164.701028593; 169468.13297974; 0.008643151; 4.473498407; 0.02120657
21; 2672472.0814149654; 169468.13297974; 0.008360722; 4.564224924; 0.021656094
22; 3378418.1515401783; 169468.13297974; 0.010731807; 4.58007893; 0.03017612
23; 4024219.334617473; 169468.13297974; 0.007189835; 5.248085311; 0.017279489
