0; 36751366.19066344; 351970.3145444445; 0.008107947; 4.748967154; 0.024672196
1; 9805199.479501314; 351770.3143707114; 0.007970736; 5.602203235; 0.027881627
2; 4484072.749208291; 308401.7691497607; 0.00780723; 6.380123955; 0.021175257
3; 2524731.424320258; 308401.7691497607; 0.007678618; 6.1311000270000005; 0.025860529
4; 3578487.0160071803; 304659.21268029534; 0.009338081; 7.746126414; 0.022811293
5; 3030585.952163987; 304659.21268029534; 0.009775384; 7.235888018; 0.026678589
6; 2386686.7856928254; 230526.44647080422; 0.008978394; 7.845482013; 0.023566858
7; 2353636.141714572; 230526.44647080422; 0.009230171; 7.934411102; 0.020284498
8; 2671176.4549036627; 230383.87968819108; 0.007862008; 7.264193297; 0.019500456
9; 1734342.7886010397; 230293.59179758868; 0.006991342; 7.049755376; 0.019105211
10; 2109377.2555912496; 230293.59179758868; 0.009613665; 6.929018603; 0.027184624
11; 2520838.2165455106; 228781.93604392107; 0.008431181; 7.523315045; 0.026556878
12; 3570884.576916622; 224640.2892423886; 0.02918579; 7.590423317; 0.065703625
13; 2265211.862641453; 168536.94336906553; 0.011158352; 7.406653311; 0.033176407
14; 3526543.0495769596; 168059.612206239; 0.010264522; 7.624525559; 0.032370943
15; 4419553.580181152; 168059.612206239; 0.010395579; 8.176666922; 0.028929753
16; 3788277.5191418272; 146797.4606715698; 0.012137012; 8.246268587; 0.038719604
17; 5656385.903611129; 146797.4606715698; 0.012619324; 8.70065245; 0.037243945
18; 4848297.155138579; 146797.4606715698; 0.013894902; 8.445966867; 0.043312057
19; 4663205.715145776; 146797.4606715698; 0.011360789; 8.408454061; 0.037141972
20; 7515080.578864954; 146797.4606715698; 0.010773076; 8.455515249; 0.034950367
21; 6872026.136620949; 135504.6362637251; 0.015255311; 8.73261565; 0.049758889
22; 8134568.410816295; 135504.6362637251; 0.01494156; 9.129055955; 0.047889053
23; 8728730.66209039; 135474.55524689093; 0.01269499; 9.128944603; 0.040059695
24; 11060647.96714345; 125245.9205127588; 0.012601582; 9.209516786; 0.040061609
25; 11986028.277425358; 125245.9205127588; 0.011129133; 9.377803601; 0.041886732
26; 16003510.307903396; 125245.9205127588; 0.013092474; 9.606775301; 0.048726733
27; 14115976.144035218; 125245.9205127588; 0.014943971; 9.501604591; 0.057948722
28; 15105589.879550353; 123888.46262848456; 0.014768946; 9.603465079; 0.050027195
29; 12337492.94932802; 123888.46262848456; 0.01438628; 9.965685213; 0.04935597
30; 13576075.469694149; 118006.74452118458; 0.012117542; 10.069938663; 0.045348172
31; 16253279.884521438; 118006.74452118458; 0.015420616; 9.956497579; 0.057791439
32; 14165919.202271111; 118006.74452118458; 0.014222896; 10.374931513; 0.052199334
33; 15481682.221587693; 111514.68057855824; 0.013691909; 10.506551036; 0.048068277
34; 15554784.27718954; 102940.82369788202; 0.020882465; 11.590534711; 0.061872111
35; 17306839.098183136; 102940.82369788202; 0.018006447; 10.820803709; 0.059181143
36; 16915917.14687045; 102940.82369788202; 0.011887732; 10.934905741; 0.041436023
37; 16582752.15370956; 95397.4071028239; 0.014810154; 10.797196249; 0.057795103
38; 16897670.279593356; 95397.4071028239; 0.016016086; 10.891572429; 0.054740166
39; 16114245.635775449; 95397.4071028239; 0.015629154; 11.033385522; 0.057382247
40; 14573616.416001007; 95397.4071028239; 0.015778143; 11.223488198; 0.055306949
41; 19255282.803846862; 94541.29753291131; 0.017223145; 11.123466351; 0.055749352
42; 15819335.96848307; 82624.76175221632; 0.011930242; 11.566224017; 0.041240317
43; 17742796.74941449; 75115.45622197428; 0.013111872; 10.998980228; 0.046190629
44; 16448340.582040934; 74824.71727692646; 0.012465779; 11.322449278; 0.046140918
45; 15562100.85202525; 74824.71727692646; 0.013628116; 11.279890444; 0.0536225
46; 17117828.363247488; 74028.81920924377; 0.010860607; 11.547824803; 0.042562375
47; 14118774.251929533; 74028.81920924377; 0.015692106; 11.303028961; 0.052480715
48; 10816205.945873367; 74028.81920924377; 0.012498199; 11.553102061; 0.048865981
49; 12751805.10325862; 74028.81920924377; 0.012278116; 11.822716061; 0.056408897
50; 9722705.040974077; 71786.86586069329; 0.01450607; 11.889295259; 0.047911137
51; 9589830.275482558; 70997.11206703381; 0.013200332; 13.141430903; 0.051222746
52; 9271260.352417331; 64389.47175367985; 0.015718117; 11.708876631999999; 0.057001457
53; 11334226.626310362; 64389.47175367985; 0.019179591; 11.694698047; 0.068086764
54; 10900158.140744926; 64389.47175367985; 0.010014849; 12.326499582; 0.039378206
55; 9248798.75739711; 64389.47175367985; 0.0128605; 11.604688773; 0.056410193
56; 10158295.462269899; 64389.47175367985; 0.012367774; 11.705149557; 0.042914763
57; 9130887.289337832; 64389.47175367985; 0.013325787; 11.911306038; 0.056789228
58; 8982664.81540456; 64389.47175367985; 0.016912454; 11.877986105; 0.057809983
59; 10525723.677827338; 64389.47175367985; 0.013283564; 11.459051454; 0.051068349
60; 10216285.04467848; 64209.22699645804; 0.016334261; 11.364940033; 0.059374566
61; 9741802.823016645; 64209.22699645804; 0.013126974; 11.492517527; 0.050530255
62; 10582345.55847183; 63698.63618703655; 0.011925197; 11.712486116000001; 0.044087296
63; 9428750.477355286; 63698.63618703655; 0.01276287; 11.473133762; 0.044047205
64; 9187603.71838603; 63698.63618703655; 0.012035479; 11.412861251; 0.042041005
65; 7879884.620863414; 63698.63618703655; 0.012347052; 11.600344029; 0.042857401
66; 7422827.585612066; 63418.68189324058; 0.013938224; 11.498745842; 0.049028978
